# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
7

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,IPKETGGBAT,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,72,33
# x,y,z,u,w
2.371355859066483518e+01, -5.321619999999999351e+00, 1.657771375323580765e+00, 2.220446049250313081e-16, 1.578235049890776634e-02, -4.361938736693068280e-02, 0.000000000000000000e+00, 9.990482215817880762e-01, 2.799999999999999822e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.371355859066483518e+01, -5.321619999999999351e+00, 1.657771375323580987e+00
2.363197973744152236e+01, -5.321619999999999351e+00, 1.654209565670455628e+00, 3.662053438817789962e-15, 3.793166297062666725e-02, -4.361938736605211475e-02, -2.341522491085899319e-14, 9.990482215818266010e-01, 2.799999999999999822e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.363197973744151881e+01, -5.321619999999999351e+00, 1.654209565670456517e+00
2.351710975411674909e+01, -5.321619999999999351e+00, 1.649194233886611016e+00, 6.661338147750939243e-16, 6.807037132851309624e-02, -4.361938736557637031e-02, 0.000000000000000000e+00, 9.990482215818473621e-01, 2.799999999999999822e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 2.351710975411674909e+01, -5.321619999999999351e+00, 1.649194233886611682e+00
2.336001194421738347e+01, -5.321619999999999351e+00, 1.642335195377542467e+00, 2.220446049250313081e-16, 1.073818089497288047e-01, -4.361938736535404815e-02, 0.000000000000000000e+00, 9.990482215818569101e-01, 2.799999999999999822e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 2.336001194421738347e+01, -5.321619999999999351e+00, 1.642335195377542689e+00
2.315352392881327859e+01, -5.321619999999999351e+00, 1.633319733925691963e+00, 0.000000000000000000e+00, 1.557993892847168160e-01, -4.361938736532511990e-02, 0.000000000000000000e+00, 9.990482215818583533e-01, 2.799999999999999822e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 2.315352392881327859e+01, -5.321619999999999351e+00, 1.633319733925691963e+00
2.289582832761785269e+01, -5.321619999999999351e+00, 1.622068500994123808e+00, 0.000000000000000000e+00, 2.109349362524663429e-01, -4.361938736532214311e-02, 0.000000000000000000e+00, 9.990482215818584644e-01, 2.799999999999999822e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.289582832761785269e+01, -5.321619999999999351e+00, 1.622068500994123808e+00
2.259423852337451777e+01, -5.321619999999999351e+00, 1.608900805769266196e+00, 4.440892098500626162e-16, 2.672583281389460108e-01, -4.361938736531666139e-02, 0.000000000000000000e+00, 9.990482215818585754e-01, 2.799999999999999822e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 2.259423852337451777e+01, -5.321619999999999351e+00, 1.608900805769265752e+00
2.226669304644321556e+01, -5.321619999999999351e+00, 1.594599861401027274e+00, 2.220446049250313081e-16, 3.161786921046404464e-01, -4.361938736533110123e-02, 0.000000000000000000e+00, 9.990482215818579093e-01, 2.799999999999999822e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.226669304644321556e+01, -5.321619999999999351e+00, 1.594599861401027052e+00
2.193862881193197722e+01, -5.321619999999999351e+00, 1.580276267587707562e+00, 0.000000000000000000e+00, 3.480395371995057552e-01, -4.361938736533806094e-02, 0.000000000000000000e+00, 9.990482215818576872e-01, 2.799999999999999822e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 2.193862881193197722e+01, -5.321619999999999351e+00, 1.580276267587707562e+00
2.163577158364152098e+01, -5.321619999999999351e+00, 1.567053235433887526e+00, 0.000000000000000000e+00, 3.558039743160949508e-01, -4.361938736533357147e-02, 2.496257725640441533e-15, 9.990482215818579093e-01, 2.799999999999999822e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 2.163577158364152098e+01, -5.321619999999999351e+00, 1.567053235433887526e+00
2.137678809852353368e+01, -5.321619999999999351e+00, 1.555745772275903827e+00, 0.000000000000000000e+00, 3.380534434740672944e-01, -4.361938736532042921e-02, 0.000000000000000000e+00, 9.990482215818584644e-01, 2.799999999999999822e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 2.137678809852353368e+01, -5.321619999999999351e+00, 1.555745772275903827e+00
2.116985945746293396e+01, -5.321619999999999351e+00, 1.546711072692420919e+00, 0.000000000000000000e+00, 2.986785423319273103e-01, -4.361938736534478472e-02, 0.000000000000000000e+00, 9.990482215818573541e-01, 2.799999999999999822e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 2.116985945746293396e+01, -5.321619999999999351e+00, 1.546711072692420919e+00
2.101400647063156768e+01, -5.321619999999999351e+00, 1.539906384332255573e+00, 2.220446049250313081e-16, 2.435808951348841234e-01, -4.361938736531085353e-02, -3.646338598141254636e-15, 9.990482215818589085e-01, 2.799999999999999822e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 2.101400647063156768e+01, -5.321619999999999351e+00, 1.539906384332255795e+00
2.090316206560858703e+01, -5.321619999999999351e+00, 1.535066813092819116e+00, 2.220446049250313081e-16, 1.768554700020019965e-01, -4.361938736528721966e-02, 0.000000000000000000e+00, 9.990482215818599077e-01, 2.799999999999999822e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 2.090316206560858703e+01, -5.321619999999999351e+00, 1.535066813092819338e+00
2.083153356772254838e+01, -5.321619999999999351e+00, 1.531939445335994243e+00, 0.000000000000000000e+00, 9.701962106794560781e-02, -4.361938736531856264e-02, 0.000000000000000000e+00, 9.990482215818584644e-01, 2.799999999999999822e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 2.083153356772254838e+01, -5.321619999999999351e+00, 1.531939445335994243e+00
2.080452880585952613e+01, -5.321619999999999351e+00, 1.530760391970034995e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.799999999999999822e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.080452880585952613e+01, -5.321619999999999351e+00, 1.530760391970034995e+00
2.359417115498254702e+01, -6.455200000000000493e+00, 1.652558807310262612e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.359417115498254702e+01, -6.455200000000000493e+00, 1.652558807310262612e+00
2.354416633544227011e+01, -6.455200000000000493e+00, 1.650375549739164116e+00, 4.440892098500626162e-16, 1.390777770839549468e-02, -4.361938736691357149e-02, 0.000000000000000000e+00, 9.990482215817888534e-01, 3.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.354416633544227011e+01, -6.455200000000000493e+00, 1.650375549739164560e+00
2.347227713513499125e+01, -6.455200000000000493e+00, 1.647236799468809521e+00, 1.110223024625156540e-15, 3.342627175475269136e-02, -4.361938736601541494e-02, -2.657126784035794362e-14, 9.990482215818281553e-01, 3.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.347227713513499125e+01, -6.455200000000001381e+00, 1.647236799468810187e+00
2.337105100956145520e+01, -6.455200000000000493e+00, 1.642817171379293395e+00, 9.930136612989092471e-16, 5.998520898584869254e-02, -4.361938736562167435e-02, 1.480662374469110110e-14, 9.990482215818452527e-01, 3.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 2.337105100956145520e+01, -6.455199999999999605e+00, 1.642817171379293839e+00
2.323261273202431454e+01, -6.455200000000000493e+00, 1.636772825647391683e+00, 2.220446049250313081e-16, 9.462737054924552638e-02, -4.361938736536862676e-02, 0.000000000000000000e+00, 9.990482215818564660e-01, 3.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 2.323261273202431454e+01, -6.455200000000000493e+00, 1.636772825647391905e+00
2.305065064609252090e+01, -6.455200000000000493e+00, 1.628828189402009796e+00, 9.155133597044474904e-16, 1.372940788145320112e-01, -4.361938736532728483e-02, -6.469167697318897438e-15, 9.990482215818581313e-01, 3.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 2.305065064609252090e+01, -6.455199999999999605e+00, 1.628828189402009574e+00
2.282356323359934791e+01, -6.455200000000000493e+00, 1.618913338849903738e+00, 9.930136612989092471e-16, 1.858808169630305485e-01, -4.361938736531780630e-02, 4.778214525906528943e-15, 9.990482215818585754e-01, 3.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.282356323359934791e+01, -6.455199999999999605e+00, 1.618913338849903294e+00
2.255779521908052843e+01, -6.455200000000000493e+00, 1.607309656741088943e+00, 4.440892098500626162e-16, 2.355143119354181913e-01, -4.361938736530624611e-02, 0.000000000000000000e+00, 9.990482215818591305e-01, 3.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 2.255779521908052843e+01, -6.455200000000000493e+00, 1.607309656741088499e+00
2.226915445654859838e+01, -6.455200000000000493e+00, 1.594707328887112974e+00, 2.220446049250313081e-16, 2.786240849375933304e-01, -4.361938736532952610e-02, 0.000000000000000000e+00, 9.990482215818579093e-01, 3.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.226915445654859838e+01, -6.455200000000000493e+00, 1.594707328887112752e+00
2.198005655266077341e+01, -6.455200000000000493e+00, 1.582085041810496140e+00, 2.220446049250313081e-16, 3.067006094839008767e-01, -4.361938736535046074e-02, 0.000000000000000000e+00, 9.990482215818570211e-01, 3.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 2.198005655266077341e+01, -6.455200000000000493e+00, 1.582085041810495918e+00
2.171317165432221685e+01, -6.455200000000000493e+00, 1.570432595500992345e+00, 9.155133597044474904e-16, 3.135428137205770183e-01, -4.361938736533990668e-02, 2.832718151504667321e-15, 9.990482215818575762e-01, 3.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 2.171317165432221685e+01, -6.455199999999999605e+00, 1.570432595500992123e+00
2.148494932828683091e+01, -6.455200000000000493e+00, 1.560468193553513405e+00, 0.000000000000000000e+00, 2.979006292960184599e-01, -4.361938736532723626e-02, 0.000000000000000000e+00, 9.990482215818581313e-01, 3.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 2.148494932828683091e+01, -6.455200000000000493e+00, 1.560468193553513405e+00
2.130259895268401138e+01, -6.455200000000000493e+00, 1.552506604214973107e+00, 3.559645809643496534e-15, 2.632025421883452676e-01, -4.361938736534490962e-02, 0.000000000000000000e+00, 9.990482215818572431e-01, 3.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 2.130259895268400783e+01, -6.455200000000000493e+00, 1.552506604214973329e+00
2.116525764245331231e+01, -6.455200000000000493e+00, 1.546510153110010277e+00, 9.155133597044474904e-16, 2.146492022073895611e-01, -4.361938736531822958e-02, -4.137813747110905990e-15, 9.990482215818585754e-01, 3.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 2.116525764245331231e+01, -6.455200000000001381e+00, 1.546510153110010499e+00
2.106757895096906807e+01, -6.455200000000000493e+00, 1.542245409337738460e+00, 2.220446049250313081e-16, 1.558491913781707983e-01, -4.361938736530530242e-02, 0.000000000000000000e+00, 9.990482215818590195e-01, 3.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 2.106757895096906807e+01, -6.455200000000000493e+00, 1.542245409337738682e+00
2.100445823734315809e+01, -6.455200000000000493e+00, 1.539489499463773114e+00, 0.000000000000000000e+00, 8.549596736298115118e-02, -4.361938736534512473e-02, 0.000000000000000000e+00, 9.990482215818573541e-01, 3.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 2.100445823734315809e+01, -6.455200000000000493e+00, 1.539489499463773114e+00
2.098066100732440731e+01, -6.455200000000000493e+00, 1.538450489962543744e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.098066100732440731e+01, -6.455200000000000493e+00, 1.538450489962543744e+00
# DegenGeom Type, nXsecs
STICK_NODE, 11
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
2.010000000000000142e+01, 0.000000000000000000e+00, 1.500000000000000000e+00, 2.059952411079093082e+01, 0.000000000000000000e+00, 1.521809693682667941e+00, 2.034645086752837528e+01, 0.000000000000000000e+00, 1.510760277256909534e+00, 2.030865629918410775e+01, 0.000000000000000000e+00, 1.509110130766178726e+00, 1.198558156424222865e-01, 2.802784782198591840e-01, 5.000000000000004441e-01, 4.881171359921119830e-04, 2.181733038678482575e-02, 5.749198022583219192e-18, 4.147270160373352903e-06, 2.731326139519909581e-04, -3.722334436748063086e-20, 2.023276371276254426e-02, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.094804138789762460e-01, 5.094804138789770231e-01, 1.000000000000000000e+00, 9.990482215818579093e-01, 4.361938736533584049e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.361938736533584049e-02, -9.990482215818579093e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.014629833484334753e+01, 6.218226463295364326e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 9.990482215818579093e-01, 0.000000000000000000e+00, 4.361938736533584049e-02, 0.000000000000000000e+00, 4.361938736533584049e-02, 0.000000000000000000e+00, -9.990482215818579093e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.010000000000000142e+01, 0.000000000000000000e+00, 1.500000000000000000e+00, 1.000000000000000000e+00, 1.200343970150834771e-01, 2.996885815909684503e-01, 1.800000000000000000e+02, 1.597405008709190000e+01, 1.585601590446872322e-02, 1.585601590447037121e-02
2.010000000000000142e+01, -1.574599999999999611e-01, 1.500000000000000000e+00, 2.137458572109413524e+01, -1.574599999999999611e-01, 1.555649614400695713e+00, 2.072884403358539629e+01, -1.574599999999999611e-01, 1.527455923448730157e+00, 2.063240741299815539e+01, -1.574599999999999611e-01, 1.523245409662981054e+00, 1.198558156424225085e-01, 2.802784782198666225e-01, 1.275799999999999601e+00, 8.108897949145085771e-03, 3.624427265181711100e-01, -5.400976432415443490e-18, 1.757975024996641638e-04, 1.157774379946393921e-02, -3.008740495047374746e-18, 1.317286971900091808e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.299990224053594989e+00, 1.299990224053596544e+00, 1.199999999999999956e+00, 9.990482215818577982e-01, 4.361938736533604866e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.361938736533604866e-02, -9.990482215818577982e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.014629833484334753e+01, 6.218226463295319917e-01, 1.574599999999999611e-01, 1.000000000000000000e+00, 9.990482215818577982e-01, 0.000000000000000000e+00, 4.361938736533604866e-02, 0.000000000000000000e+00, 4.361938736533604866e-02, 0.000000000000000000e+00, -9.990482215818577982e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.010000000000000142e+01, -1.574599999999999611e-01, 1.500000000000000000e+00, 1.000000000000000000e+00, 1.200343970150834771e-01, 2.996885815909684503e-01, 1.800000000000000000e+02, 1.597405008709190000e+01, 1.585601590446872322e-02, 1.585601590447037121e-02
2.010000000000000142e+01, -3.149199999999999222e-01, 1.500000000000000000e+00, 2.214964733139733966e+01, -3.149199999999999222e-01, 1.589489535118723484e+00, 2.111123719964241374e+01, -3.149199999999999222e-01, 1.544151569640551003e+00, 2.095615852681221014e+01, -3.149199999999999222e-01, 1.537380688559783604e+00, 1.198558156424225363e-01, 2.802784782198685098e-01, 2.051599999999998758e+00, 3.372035301597418183e-02, 1.507195769747399439e+00, 2.685094000398665793e-17, 1.175582388407050115e-03, 7.742198560622132186e-02, -2.796155020448056023e-18, 3.406438729148597022e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.090500034228212289e+00, 2.090500034228214954e+00, 1.399999999999999911e+00, 9.990482215818577982e-01, 4.361938736533609723e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.361938736533609723e-02, -9.990482215818577982e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.014629833484334753e+01, 6.218226463295309925e-01, 3.149199999999999222e-01, 1.000000000000000000e+00, 9.990482215818577982e-01, 0.000000000000000000e+00, 4.361938736533609723e-02, 0.000000000000000000e+00, 4.361938736533609723e-02, 0.000000000000000000e+00, -9.990482215818577982e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.010000000000000142e+01, -3.149199999999999222e-01, 1.500000000000000000e+00, 1.000000000000000000e+00, 1.200343970150834771e-01, 2.996885815909684503e-01, 1.800000000000000000e+02, 1.597405008709190000e+01, 1.585601590446872322e-02, 1.585601590447037121e-02
2.010000000000000142e+01, -4.723800000000000776e-01, 1.500000000000000000e+00, 2.292470894170054407e+01, -4.723800000000000776e-01, 1.623329455836751034e+00, 2.149363036569943475e+01, -4.723800000000000776e-01, 1.560847215832371626e+00, 2.127990964062626134e+01, -4.723800000000000776e-01, 1.551515967456586154e+00, 1.198558156424223975e-01, 2.802784782198681768e-01, 2.827399999999998137e+00, 8.826241421138297794e-02, 3.945057670780334202e+00, 8.646359688195419545e-16, 4.240639206714137167e-03, 2.792817507825052226e-01, 2.112521681803211614e-17, 6.469782908873146221e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.881009844402831810e+00, 2.881009844402834474e+00, 1.600000000000000089e+00, 9.990482215818576872e-01, 4.361938736533604866e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.361938736533604172e-02, -9.990482215818577982e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.014629833484334753e+01, 6.218226463295319917e-01, 4.723800000000000776e-01, 1.000000000000000000e+00, 9.990482215818576872e-01, 0.000000000000000000e+00, 4.361938736533604172e-02, 0.000000000000000000e+00, 4.361938736533604866e-02, 0.000000000000000000e+00, -9.990482215818577982e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.010000000000000142e+01, -4.723800000000000776e-01, 1.500000000000000000e+00, 1.000000000000000000e+00, 1.200343970150834771e-01, 2.996885815909684503e-01, 1.800000000000000000e+02, 1.597405008709190000e+01, 1.585601590446872322e-02, 1.585601590447037121e-02
2.010000000000000142e+01, -6.298400000000000665e-01, 1.500000000000000000e+00, 2.369977055200374849e+01, -6.298400000000000665e-01, 1.657169376554778584e+00, 2.187602353175645931e+01, -6.298400000000000665e-01, 1.577542862024192472e+00, 2.160366075444031964e+01, -6.298400000000000665e-01, 1.565651246353388926e+00, 1.198558156424224808e-01, 2.802784782198678437e-01, 3.603199999999997072e+00, 1.826750134102752832e-01, 8.165009640322766771e+00, 9.962442309988766032e-16, 1.118499476015564348e-02, 7.366259582196009736e-01, 2.101184719044638175e-17, 1.050731951107374940e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.671519654577449998e+00, 3.671519654577453995e+00, 1.800000000000000044e+00, 9.990482215818577982e-01, 4.361938736533600702e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.361938736533600702e-02, -9.990482215818577982e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.014629833484334753e+01, 6.218226463295328799e-01, 6.298400000000000665e-01, 1.000000000000000000e+00, 9.990482215818577982e-01, 0.000000000000000000e+00, 4.361938736533600702e-02, 0.000000000000000000e+00, 4.361938736533600702e-02, 0.000000000000000000e+00, -9.990482215818577982e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.010000000000000142e+01, -6.298400000000000665e-01, 1.500000000000000000e+00, 1.000000000000000000e+00, 1.200343970150834771e-01, 2.996885815909684503e-01, 1.800000000000000000e+02, 1.597405008709190000e+01, 1.585601590446872322e-02, 1.585601590447037121e-02
2.010000000000000142e+01, -7.872999999999999998e-01, 1.500000000000000000e+00, 2.447483216230695646e+01, -7.872999999999999998e-01, 1.691009297272806355e+00, 2.225841669781348386e+01, -7.872999999999999998e-01, 1.594238508216013317e+00, 2.192741186825437438e+01, -7.872999999999999998e-01, 1.579786525250191476e+00, 1.198558156424223697e-01, 2.802784782198681768e-01, 4.378999999999999559e+00, 3.278980824875542543e-01, 1.465603288908063995e+01, 1.568849959534422232e-15, 2.439956537536930314e-02, 1.606916552951798804e+00, 4.713269038892393602e-17, 1.551904853575038379e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.462029464752072627e+00, 4.462029464752074404e+00, 2.000000000000000000e+00, 9.990482215818577982e-01, 4.361938736533600702e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.361938736533600702e-02, -9.990482215818577982e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.014629833484334753e+01, 6.218226463295328799e-01, 7.872999999999999998e-01, 1.000000000000000000e+00, 9.990482215818577982e-01, 0.000000000000000000e+00, 4.361938736533600702e-02, 0.000000000000000000e+00, 4.361938736533600702e-02, 0.000000000000000000e+00, -9.990482215818577982e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.010000000000000142e+01, -7.872999999999999998e-01, 1.500000000000000000e+00, 1.000000000000000000e+00, 1.200343970150834771e-01, 2.996885815909684503e-01, 1.800000000000000000e+02, 1.597405008709190000e+01, 1.585601590446872322e-02, 1.585601590447037121e-02
2.027613220146488260e+01, -1.920880000000001253e+00, 1.507690097992508749e+00, 2.429869996084207528e+01, -1.920880000000001253e+00, 1.683319199280297607e+00, 2.226075174749735552e+01, -1.920880000000001253e+00, 1.594340458686949402e+00, 2.195639964753462436e+01, -1.920880000000001253e+00, 1.581052159026390846e+00, 1.198558156424223836e-01, 2.802784782198688429e-01, 4.026400000000000645e+00, 2.548970407750700273e-01, 1.139311149546156621e+01, 7.758396549017202216e-16, 1.744014049402867542e-02, 1.148579903556395942e+00, -3.410767653395607918e-17, 1.312045922109325691e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.102743876884618501e+00, 4.102743876884622054e+00, 2.200000000000000178e+00, 9.990482215818577982e-01, 4.361938736533599315e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.361938736533599315e-02, -9.990482215818577982e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.032259833484334877e+01, 6.218226463295332129e-01, 1.920880000000001253e+00, 1.000000000000000000e+00, 9.990482215818577982e-01, 0.000000000000000000e+00, 4.361938736533599315e-02, 0.000000000000000000e+00, 4.361938736533599315e-02, 0.000000000000000000e+00, -9.990482215818577982e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.027613220146488260e+01, -1.920880000000001253e+00, 1.507690097992508749e+00, 1.000000000000000000e+00, 1.200343970150834771e-01, 2.996885815909684503e-01, 1.800000000000000000e+02, 1.597405008709190000e+01, 1.585601590446872322e-02, 1.585601590447037121e-02
2.045226440292976378e+01, -3.054459999999999731e+00, 1.515380195985017497e+00, 2.412256775937719055e+01, -3.054459999999999731e+00, 1.675629101287789080e+00, 2.226308679718123074e+01, -3.054459999999999731e+00, 1.594442409157885709e+00, 2.198538742681487435e+01, -3.054459999999999731e+00, 1.582317792802590661e+00, 1.198558156424224808e-01, 2.802784782198688429e-01, 3.673799999999997734e+00, 1.936246166172167493e-01, 8.654423129739626575e+00, 8.906102127766228046e-16, 1.208771881617287831e-02, 7.960779282053559447e-01, 6.768701301840438557e-17, 1.092310782309641404e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.743458289017162599e+00, 3.743458289017164375e+00, 2.399999999999999911e+00, 9.990482215818577982e-01, 4.361938736533607641e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.361938736533607641e-02, -9.990482215818577982e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.049889833484334645e+01, 6.218226463295315476e-01, 3.054459999999999731e+00, 1.000000000000000000e+00, 9.990482215818577982e-01, 0.000000000000000000e+00, 4.361938736533607641e-02, 0.000000000000000000e+00, 4.361938736533607641e-02, 0.000000000000000000e+00, -9.990482215818577982e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.045226440292976378e+01, -3.054459999999999731e+00, 1.515380195985017497e+00, 1.000000000000000000e+00, 1.200343970150834771e-01, 2.996885815909684503e-01, 1.800000000000000000e+02, 1.597405008709190000e+01, 1.585601590446872322e-02, 1.585601590447037121e-02
